id,Churn,Mais65anos,Conjuge,Dependentes,MesesDeContrato,TelefoneFixo,MaisDeUmaLinhaTelefonica,Internet,SegurancaOnline,BackupOnline,SeguroDispositivo,SuporteTecnico,TVaCabo,StreamingFilmes,TipoContrato,ContaCorreio,MetodoPagamento,MesesCobrados
8549,Sim,0,Nao,Nao,1,Sim,Nao,Nao,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,Mensalmente,Nao,Boleto,20.248221520776514
8550,Sim,0,Nao,Nao,11,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Nao,Mensalmente,Sim,BoletoEletronico,85.91955053451242
8551,Sim,0,Nao,Nao,3,Sim,Nao,Nao,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,Mensalmente,Nao,Boleto,20.586715283606164
8552,Sim,0,Sim,Sim,49,Sim,Sim,FibraOptica,Nao,Sim,Sim,Sim,Sim,Sim,Mensalmente,Sim,DebitoEmConta,103.85280970932196
8553,Sim,0,Sim,Nao,7,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Sim,Nao,Mensalmente,Sim,BoletoEletronico,80.21095301312859
8554,Sim,0,Nao,Nao,1,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,BoletoEletronico,45.65
8555,Sim,0,Nao,Nao,6,Sim,Nao,FibraOptica,Nao,Sim,Nao,Nao,Sim,Sim,Mensalmente,Sim,BoletoEletronico,94.39308998501176
8556,Sim,1,Nao,Nao,1,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,BoletoEletronico,74.70762874947046
8557,Sim,0,Nao,Nao,1,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Sim,Mensalmente,Nao,BoletoEletronico,81.08799866110456
8558,Sim,0,Nao,Nao,2,Sim,Sim,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,Boleto,50.37537010375768
8559,Sim,0,Nao,Nao,31,Sim,Nao,DSL,Nao,Sim,Sim,Sim,Sim,Sim,UmAno,Sim,Boleto,77.39782796258368
8560,Sim,0,Sim,Nao,50,Sim,Nao,FibraOptica,Nao,Nao,Sim,Nao,Nao,Nao,Mensalmente,Sim,BoletoEletronico,81.85273494231672
8561,Sim,0,Nao,Nao,37,Nao,SemServicoTelefonico,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Nao,CartaoCredito,28.77934513072489
8562,Sim,0,Nao,Nao,31,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Nao,Mensalmente,Sim,BoletoEletronico,83.90348590956982
8563,Sim,0,Nao,Nao,4,Nao,SemServicoTelefonico,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Sim,CartaoCredito,26.4901729000946
8564,Sim,0,Nao,Nao,1,Sim,Nao,Nao,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,Mensalmente,Nao,Boleto,19.86076270461973
8565,Sim,0,Sim,Sim,4,Sim,Nao,FibraOptica,Nao,Nao,Nao,Sim,Sim,Nao,Mensalmente,Sim,BoletoEletronico,88.65815282552875
8566,Sim,1,Nao,Nao,2,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,CartaoCredito,75.29465186289583
8567,Sim,0,Sim,Nao,14,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Sim,Mensalmente,Nao,BoletoEletronico,79.90819958090945
8568,Sim,1,Sim,Nao,35,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Sim,DebitoEmConta,77.75118176646868
8569,Sim,0,Nao,Nao,64,Sim,Sim,FibraOptica,Nao,Nao,Sim,Sim,Sim,Sim,DoisAnos,Sim,BoletoEletronico,107.12006723410094
8570,Sim,1,Nao,Nao,1,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,BoletoEletronico,70.94751754235092
8571,Sim,1,Sim,Nao,54,Sim,Sim,FibraOptica,Nao,Sim,Sim,Nao,Sim,Sim,Mensalmente,Sim,BoletoEletronico,100.67426607251087
8572,Sim,0,Nao,Nao,1,Sim,Nao,Nao,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,Mensalmente,Nao,Boleto,20.233033355916856
8573,Sim,1,Nao,Nao,49,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Nao,Mensalmente,Sim,BoletoEletronico,88.69522891669395
8574,Sim,0,Nao,Nao,16,Nao,SemServicoTelefonico,DSL,Nao,Sim,Sim,Nao,Nao,Nao,Mensalmente,Sim,BoletoEletronico,32.954475353928885
8575,Sim,0,Nao,Nao,14,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Sim,BoletoEletronico,79.55500561152313
8576,Sim,0,Nao,Sim,47,Sim,Nao,DSL,Sim,Sim,Nao,Nao,Nao,Nao,Mensalmente,Sim,CartaoCredito,54.37087936712855
8577,Sim,0,Nao,Nao,15,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Nao,Mensalmente,Sim,BoletoEletronico,86.12140649412338
8578,Sim,0,Sim,Sim,65,Sim,Sim,FibraOptica,Nao,Sim,Sim,Nao,Sim,Sim,Mensalmente,Sim,BoletoEletronico,102.10615657223896
8579,Sim,0,Sim,Sim,65,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Nao,Sim,DoisAnos,Nao,CartaoCredito,74.6412838366927
8580,Sim,1,Nao,Nao,6,Sim,Sim,FibraOptica,Nao,Sim,Sim,Nao,Sim,Sim,Mensalmente,Sim,BoletoEletronico,105.63683539185274
8581,Sim,0,Nao,Nao,20,Sim,Sim,FibraOptica,Nao,Nao,Sim,Sim,Sim,Sim,Mensalmente,Sim,Boleto,103.10173770222036
8582,Sim,0,Nao,Nao,1,Sim,Nao,Nao,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,Mensalmente,Nao,Boleto,19.42848680702693
8583,Sim,0,Sim,Sim,6,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,DebitoEmConta,79.63879873212898
8584,Sim,0,Nao,Nao,1,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Sim,Mensalmente,Sim,BoletoEletronico,79.82903008367738
8585,Sim,0,Sim,Nao,66,Sim,Sim,FibraOptica,Nao,Sim,Sim,Nao,Sim,Sim,Mensalmente,Sim,BoletoEletronico,103.94999137750928
8586,Sim,0,Sim,Sim,1,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Nao,BoletoEletronico,88.15374942678801
8587,Sim,0,Nao,Nao,17,Sim,Nao,Nao,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,Mensalmente,Nao,DebitoEmConta,20.91083110938261
8588,Sim,0,Nao,Nao,1,Sim,Nao,FibraOptica,Nao,Nao,Sim,Nao,Nao,Nao,Mensalmente,Sim,BoletoEletronico,74.71106585954738
8589,Sim,0,Nao,Nao,13,Sim,Nao,FibraOptica,Sim,Nao,Nao,Nao,Sim,Nao,Mensalmente,Nao,BoletoEletronico,85.82320204776445
8590,Sim,0,Nao,Nao,5,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Sim,Mensalmente,Sim,BoletoEletronico,80.52415624536022
8591,Sim,0,Nao,Nao,2,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,DebitoEmConta,69.61831627925044
8592,Sim,0,Sim,Nao,5,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Nao,Mensalmente,Sim,BoletoEletronico,82.71735660557214
8593,Sim,0,Sim,Nao,62,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Sim,Sim,Mensalmente,Sim,CartaoCredito,98.98640120771373
8594,Sim,0,Sim,Nao,1,Sim,Sim,FibraOptica,Sim,Nao,Sim,Nao,Sim,Sim,Mensalmente,Sim,BoletoEletronico,102.51729539417045
8595,Sim,0,Nao,Nao,13,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,Boleto,74.5776861128232
8596,Sim,0,Sim,Nao,41,Nao,SemServicoTelefonico,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Nao,BoletoEletronico,35.03993669470663
8597,Sim,0,Nao,Nao,6,Sim,Nao,DSL,Nao,Sim,Nao,Sim,Nao,Nao,Mensalmente,Sim,Boleto,50.90696868262379
8598,Sim,0,Sim,Nao,25,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Sim,Mensalmente,Sim,BoletoEletronico,85.77246387977391
8599,Sim,1,Sim,Nao,26,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,BoletoEletronico,76.25752774477428
8600,Sim,0,Nao,Nao,10,Sim,Nao,DSL,Nao,Nao,Nao,Sim,Sim,Nao,Mensalmente,Sim,BoletoEletronico,61.24918781070801
8601,Sim,0,Nao,Nao,2,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Sim,Mensalmente,Sim,BoletoEletronico,85.62577110955064
8602,Sim,1,Nao,Nao,4,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Nao,Mensalmente,Sim,BoletoEletronico,83.19941714857285
8603,Sim,0,Nao,Nao,1,Sim,Nao,Nao,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,Mensalmente,Sim,Boleto,20.141241008079778
8604,Sim,0,Sim,Nao,54,Sim,Sim,FibraOptica,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,DebitoEmConta,109.71973712045036
8605,Sim,0,Nao,Nao,26,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Sim,Sim,Mensalmente,Sim,BoletoEletronico,98.42770181094778
8606,Sim,0,Sim,Nao,66,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Sim,Sim,Mensalmente,Sim,CartaoCredito,104.0957905034858
8607,Sim,0,Nao,Nao,2,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,Boleto,45.65855431779476
8608,Sim,0,Nao,Nao,9,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,Boleto,74.15310219954301
8609,Sim,0,Nao,Nao,1,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,Boleto,55.03801594679687
8610,Sim,0,Nao,Nao,1,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Sim,BoletoEletronico,90.25283063143046
8611,Sim,0,Sim,Nao,51,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Sim,Sim,Mensalmente,Sim,BoletoEletronico,100.81827769962104
8612,Sim,0,Sim,Nao,36,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Sim,Sim,Mensalmente,Sim,BoletoEletronico,96.70756308316837
8613,Sim,0,Nao,Nao,7,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Sim,Nao,Mensalmente,Sim,BoletoEletronico,85.50499115103787
8614,Sim,0,Nao,Nao,21,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Sim,BoletoEletronico,81.45765978043002
8615,Sim,0,Sim,Nao,65,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Sim,Sim,Mensalmente,Sim,CartaoCredito,100.07935075664923
8616,Sim,0,Nao,Nao,1,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,BoletoEletronico,25.081747993453728
8617,Sim,1,Nao,Nao,3,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,BoletoEletronico,76.70778045710516
8618,Sim,0,Nao,Nao,14,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Nao,Sim,Mensalmente,Sim,BoletoEletronico,88.46294531523849
8619,Sim,1,Nao,Nao,1,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,BoletoEletronico,70.41146184063362
8620,Sim,0,Nao,Nao,22,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,BoletoEletronico,75.42427338907517
8621,Sim,0,Sim,Nao,68,Sim,Sim,FibraOptica,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,DebitoEmConta,111.42856835504332
8622,Sim,0,Nao,Nao,1,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,BoletoEletronico,69.59703378956894
8623,Sim,0,Nao,Nao,18,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Sim,Mensalmente,Sim,CartaoCredito,86.39585443617649
8624,Sim,0,Nao,Nao,5,Sim,Nao,DSL,Sim,Sim,Nao,Nao,Nao,Nao,Mensalmente,Nao,BoletoEletronico,56.05457774455476
8625,Sim,0,Nao,Nao,1,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Sim,Mensalmente,Sim,BoletoEletronico,81.14669517493486
8626,Sim,0,Nao,Nao,14,Sim,Sim,FibraOptica,Nao,Sim,Sim,Nao,Nao,Sim,Mensalmente,Sim,BoletoEletronico,94.54913774586608
8627,Sim,0,Nao,Nao,12,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Sim,Sim,Mensalmente,Sim,BoletoEletronico,100.71667815503154
8628,Sim,0,Nao,Nao,54,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Sim,BoletoEletronico,96.9068007053115
8629,Sim,0,Sim,Nao,2,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Sim,BoletoEletronico,44.86816922662403
8630,Sim,0,Sim,Nao,18,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,BoletoEletronico,69.78780925581435
8631,Sim,0,Sim,Nao,11,Sim,Sim,FibraOptica,Sim,Nao,Nao,Nao,Sim,Sim,Mensalmente,Sim,BoletoEletronico,100.31001664731848
8632,Sim,0,Nao,Nao,37,Sim,Sim,FibraOptica,Nao,Sim,Nao,Sim,Sim,Sim,Mensalmente,Sim,BoletoEletronico,98.98507663557172
8633,Sim,0,Nao,Nao,4,Sim,Nao,FibraOptica,Nao,Nao,Sim,Sim,Sim,Sim,Mensalmente,Sim,DebitoEmConta,96.91345138418
8634,Sim,0,Sim,Nao,8,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,BoletoEletronico,70.12654422910722
8635,Sim,0,Nao,Nao,4,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Sim,BoletoEletronico,50.8109062900285
8636,Sim,1,Nao,Nao,13,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,BoletoEletronico,74.32251686160583
8637,Sim,0,Nao,Nao,7,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Nao,Sim,Mensalmente,Sim,CartaoCredito,85.41005001625182
8638,Sim,0,Nao,Nao,7,Sim,Nao,Nao,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,Mensalmente,Nao,BoletoEletronico,19.83492144764456
8639,Sim,0,Nao,Nao,22,Sim,Sim,Nao,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,Mensalmente,Nao,DebitoEmConta,23.60511252618284
8640,Sim,0,Nao,Nao,1,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,BoletoEletronico,24.77386548495476
8641,Sim,0,Nao,Nao,1,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,BoletoEletronico,69.72044591674832
8642,Sim,0,Nao,Nao,3,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Nao,Sim,Mensalmente,Sim,CartaoCredito,90.24865995787644
8643,Sim,0,Nao,Nao,4,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Sim,BoletoEletronico,90.0886607930376
8644,Sim,0,Nao,Nao,17,Sim,Nao,FibraOptica,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Sim,CartaoCredito,76.29820617715777
8645,Sim,0,Nao,Nao,13,Sim,Sim,DSL,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Sim,CartaoCredito,73.53228859876381
8646,Sim,0,Nao,Nao,13,Sim,Sim,FibraOptica,Nao,Sim,Sim,Nao,Nao,Nao,Mensalmente,Sim,BoletoEletronico,84.2510174292301
8647,Sim,0,Nao,Nao,57,Nao,SemServicoTelefonico,DSL,Nao,Sim,Nao,Nao,Sim,Sim,Mensalmente,Sim,BoletoEletronico,50.33742850894067
8648,Sim,0,Nao,Nao,16,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Nao,Mensalmente,Sim,BoletoEletronico,89.03039680137937
8649,Sim,0,Sim,Sim,22,Sim,Nao,FibraOptica,Nao,Sim,Sim,Nao,Sim,Nao,Mensalmente,Sim,DebitoEmConta,89.3795714912557
8650,Sim,0,Nao,Nao,4,Sim,Nao,Nao,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,Mensalmente,Nao,DebitoEmConta,19.840644359560223
8651,Sim,0,Sim,Sim,3,Sim,Nao,DSL,Nao,Nao,Sim,Nao,Nao,Nao,Mensalmente,Sim,BoletoEletronico,49.89600529938908
8652,Sim,0,Nao,Nao,12,Sim,Sim,DSL,Nao,Nao,Nao,Nao,Nao,Sim,Mensalmente,Sim,BoletoEletronico,69.81696533612151
8653,Sim,1,Sim,Nao,11,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,BoletoEletronico,70.0620105754985
8654,Sim,0,Nao,Nao,4,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Nao,Sim,Mensalmente,Sim,BoletoEletronico,89.17927569865171
8655,Sim,0,Nao,Nao,6,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Sim,Nao,Mensalmente,Sim,BoletoEletronico,90.08193069121818
8656,Sim,0,Sim,Sim,71,Sim,Sim,FibraOptica,Sim,Sim,Sim,Sim,Sim,Nao,DoisAnos,Nao,CartaoCredito,92.6132741247538
8657,Sim,0,Nao,Nao,3,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,BoletoEletronico,75.6467487519222
8658,Sim,0,Nao,Nao,2,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,Boleto,34.00074182504907
8659,Sim,0,Nao,Nao,5,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Sim,BoletoEletronico,93.8155224221139
8660,Sim,0,Nao,Nao,1,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Sim,Nao,Mensalmente,Sim,BoletoEletronico,79.29455117556441
8661,Sim,0,Sim,Nao,58,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Sim,Sim,UmAno,Nao,DebitoEmConta,100.17800088013296
8662,Sim,0,Sim,Nao,28,Sim,Nao,FibraOptica,Sim,Nao,Sim,Nao,Sim,Sim,Mensalmente,Sim,BoletoEletronico,102.07617093363606
8663,Sim,0,Nao,Nao,1,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,Boleto,29.981894193408493
8664,Sim,0,Nao,Nao,15,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Nao,Mensalmente,Sim,BoletoEletronico,89.84673881724059
8665,Sim,0,Nao,Nao,19,Sim,Sim,FibraOptica,Sim,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,BoletoEletronico,79.04641892334294
8666,Sim,0,Nao,Nao,15,Sim,Sim,DSL,Sim,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,Boleto,64.66698753164948
8667,Sim,0,Nao,Nao,1,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Nao,Mensalmente,Sim,BoletoEletronico,86.29343132597359
8668,Sim,0,Nao,Nao,1,Sim,Nao,Nao,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,Mensalmente,Sim,Boleto,19.333247057651523
8669,Sim,0,Nao,Nao,4,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Sim,BoletoEletronico,88.64827479224192
8670,Sim,0,Nao,Nao,3,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Sim,BoletoEletronico,94.32511864941095
8671,Sim,0,Sim,Nao,32,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Sim,DebitoEmConta,80.49907923877215
8672,Sim,0,Nao,Nao,48,Sim,Sim,FibraOptica,Nao,Sim,Sim,Nao,Sim,Sim,Mensalmente,Sim,DebitoEmConta,105.00971687445784
8673,Sim,0,Nao,Nao,5,Sim,Nao,FibraOptica,Nao,Sim,Sim,Nao,Nao,Sim,Mensalmente,Sim,CartaoCredito,97.93631746238964
8674,Sim,0,Sim,Sim,1,Sim,Nao,FibraOptica,Nao,Nao,Nao,Sim,Sim,Nao,Mensalmente,Sim,BoletoEletronico,84.7252067470458
8675,Sim,1,Nao,Nao,1,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,BoletoEletronico,75.05279176560362
8676,Sim,0,Sim,Nao,59,Sim,Sim,FibraOptica,Nao,Sim,Sim,Nao,Sim,Sim,Mensalmente,Sim,BoletoEletronico,95.96999100834812
8677,Sim,0,Sim,Nao,31,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Sim,CartaoCredito,97.9673919103252
8678,Sim,0,Nao,Nao,7,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,BoletoEletronico,69.79293885806774
8679,Sim,0,Nao,Nao,15,Sim,Sim,FibraOptica,Nao,Sim,Sim,Sim,Sim,Sim,Mensalmente,Sim,BoletoEletronico,109.78294116952902
8680,Sim,0,Nao,Nao,3,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,BoletoEletronico,28.371568481923987
8681,Sim,0,Sim,Nao,11,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Sim,Mensalmente,Sim,BoletoEletronico,84.99887330580513
8682,Sim,0,Nao,Nao,2,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,DebitoEmConta,69.88111569672301
8683,Sim,1,Nao,Nao,1,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,BoletoEletronico,69.64353028567784
8684,Sim,0,Nao,Nao,9,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Nao,BoletoEletronico,89.07584849225309
8685,Sim,0,Sim,Nao,38,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Nao,Nao,Mensalmente,Sim,BoletoEletronico,80.73717755662548
8686,Sim,0,Sim,Nao,9,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Nao,Mensalmente,Sim,BoletoEletronico,85.27820765041604
8687,Sim,0,Sim,Nao,32,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Sim,Sim,Mensalmente,Sim,BoletoEletronico,99.25753357093195
8688,Sim,0,Nao,Nao,9,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Sim,Sim,Mensalmente,Sim,BoletoEletronico,100.50818534104695
8689,Sim,0,Nao,Nao,3,Sim,Nao,Nao,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,Mensalmente,Nao,Boleto,20.09440905922005
8690,Sim,0,Sim,Nao,47,Sim,Sim,FibraOptica,Sim,Sim,Sim,Nao,Sim,Nao,Mensalmente,Sim,BoletoEletronico,98.59827182192176
8691,Sim,0,Nao,Nao,1,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,Boleto,45.57864217969187
8692,Sim,0,Sim,Nao,15,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Nao,Mensalmente,Sim,BoletoEletronico,85.05523711213468
8693,Sim,0,Sim,Nao,67,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Sim,Nao,Mensalmente,Sim,BoletoEletronico,90.52652980093654
8694,Sim,0,Nao,Nao,1,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,BoletoEletronico,49.69627209418523
8695,Sim,0,Sim,Nao,32,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Sim,DebitoEmConta,80.4951541331674
8696,Sim,0,Sim,Nao,71,Sim,Sim,FibraOptica,Nao,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,DebitoEmConta,107.8478994652622
8697,Sim,0,Nao,Nao,37,Sim,Sim,FibraOptica,Sim,Sim,Sim,Nao,Sim,Sim,Mensalmente,Sim,BoletoEletronico,111.63722683617245
8698,Sim,0,Sim,Nao,19,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,BoletoEletronico,69.55540313376179
8699,Sim,0,Nao,Nao,2,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Sim,Mensalmente,Sim,BoletoEletronico,85.85749010076444
8700,Sim,0,Nao,Nao,4,Sim,Nao,Nao,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,SemServicoInternet,Mensalmente,Nao,DebitoEmConta,20.883521783729307
8701,Sim,0,Nao,Nao,68,Sim,Sim,FibraOptica,Sim,Nao,Sim,Sim,Sim,Sim,DoisAnos,Sim,CartaoCredito,105.13143589860132
8702,Sim,0,Nao,Nao,1,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Nao,Mensalmente,Sim,BoletoEletronico,85.51002034375654
8703,Sim,0,Nao,Nao,1,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,Boleto,45.7392249826238
8704,Sim,0,Nao,Nao,4,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Sim,Mensalmente,Sim,BoletoEletronico,79.94101335401108
8705,Sim,0,Sim,Nao,52,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Nao,Nao,Mensalmente,Sim,BoletoEletronico,77.5990342637103
8706,Sim,0,Nao,Nao,5,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,Boleto,69.13708223644717
